id,size,storage,complexity,codec,level,compress,decompress,dc_no_cache,ratio
1284,small,ephemeral,poisson,tables_blosc_snappy,7,0.034399795532226565,0.00223846435546875,0.00660548210144043,6.557165458718178
1285,large,ephemeral,linspace,tables,0,0.8839364051818848,0.13337071736653647,0.43997923533121747,0.99982409710938
1286,small,esb,poisson,zfile,9,0.45433292388916013,0.0020882129669189454,0.0042302608489990234,12.161774086918197
1287,small,ephemeral,linspace,tables_zlib,3,0.036417579650878905,0.003420400619506836,0.007620334625244141,26.888632458907097
1288,mid,esb,neuronal,bloscpack_lz4hc,3,0.16638724009195963,0.004082282384236653,0.021751006444295246,1.9157580645102354
1289,mid,ephemeral,poisson,tables,0,0.1053315798441569,0.0043803056081136065,0.04623603820800781,0.9992406892955488
1290,small,esb,neuronal,tables_blosc_blosclz,5,0.0476954460144043,0.0025339126586914062,0.007638216018676758,1.747309238821614
1291,large,esb,linspace,bloscpack_lz4,3,0.27910399436950684,0.0790859858194987,0.1175689697265625,5.3991447468352805
1292,large,esb,linspace,bloscpack_snappy,3,0.3264446258544922,0.08511193593343098,0.12990379333496094,4.743971249953288
1293,mid,ephemeral,bitcoin,tables_blosc_zlib,5,0.3355105717976888,0.05592656135559082,0.07177845637003581,1.7166598398162218
1294,mid,ephemeral,neuronal,bloscpack_snappy,5,0.08982356389363606,0.005475203196207683,0.031396706899007164,1.7261769047520668
1295,small,ephemeral,neuronal,zfile,5,0.07709388732910157,0.004574775695800781,0.008850860595703124,2.316655067660867
1296,mid,esb,linspace,tables_zlib,7,0.12621760368347168,0.02313542366027832,0.03568840026855469,35.292042784924305
1297,large,esb,linspace,tables_blosc_zlib,5,0.7275695006052653,0.2847793896993001,0.29383254051208496,56.46664509045048
1298,large,esb,arange,tables_lzo,7,0.16825668017069498,0.3097867965698242,0.31843964258829754,130.9801501696935
1299,large,ephemeral,arange,tables_blosc_blosclz,9,0.6145384311676025,0.3355729579925537,0.34233856201171875,224.79922821309893
1300,small,esb,bitcoin,tables_blosc_snappy,7,0.047927570343017575,0.0026173114776611326,0.007842922210693359,1.4090430220807981
1301,small,esb,bitcoin,tables_blosc_blosclz,7,0.05033106803894043,0.002608633041381836,0.007810115814208984,1.4090430220807981
1302,large,ephemeral,arange,zfile,3,2.314946174621582,0.37981128692626953,0.4629398187001546,5.304656705831943
1303,mid,ephemeral,arange,tables_blosc_lz4hc,3,0.06208372116088867,0.005583047866821289,0.017054080963134766,104.17421713559052
1304,large,ephemeral,arange,tables_blosc_lz4,9,0.11842783292134602,0.1505161921183268,0.15798083941141763,132.91688638299598
1305,small,esb,arange,bloscpack_snappy,7,0.03810019493103027,0.0005970954895019531,0.0021831035614013673,19.61421623643846
1306,mid,esb,linspace,tables_blosc_lz4,7,0.0591278870900472,0.006502072016398112,0.018828948338826496,19.688868943787988
1307,mid,esb,poisson,bloscpack_snappy,9,0.05954702695210775,0.004203637440999349,0.010526657104492188,7.029954082340708
1308,mid,esb,linspace,tables_blosc_snappy,9,0.061706225077311196,0.008096536000569662,0.020444552103678387,11.789316516551631
1309,small,ephemeral,neuronal,bloscpack_snappy,9,0.0355893611907959,0.0007865428924560547,0.004825115203857422,1.8147827004986181
1310,mid,ephemeral,neuronal,tables_blosc_snappy,3,0.0928802490234375,0.010262727737426758,0.03434586524963379,1.6215816644186283
1311,mid,esb,linspace,bloscpack_blosclz,5,0.05452108383178711,0.003226041793823242,0.008253733317057291,10.258212334007055
1312,mid,esb,poisson,bloscpack_lz4,1,0.055624961853027344,0.00262300173441569,0.008865753809611002,8.132543482880628
1313,small,esb,poisson,tables_blosc_blosclz,7,0.04218244552612305,0.0022235870361328124,0.006688499450683593,6.546480702236318
1314,large,ephemeral,linspace,tables_blosc_lz4hc,1,0.7676273187001547,0.15756487846374512,0.16537872950236002,24.382171262746812
1315,large,ephemeral,neuronal,bloscpack_snappy,1,0.5933654308319092,0.10376342137654622,0.2871247132619222,1.621321355505155
1316,mid,esb,arange,bloscpack_lz4,7,0.03936640421549479,0.002327442169189453,0.006949186325073242,113.6815629133329
1317,large,ephemeral,arange,zfile,9,143.11021677652994,0.37847065925598145,0.4563132921854655,5.304412779566809
1318,mid,ephemeral,bitcoin,tables_blosc_blosclz,5,0.2825491428375244,0.009703477223714193,0.033993800481160484,1.53946100601073
1319,mid,ephemeral,poisson,bloscpack_lz4,3,0.0486609141031901,0.0026276111602783203,0.010153770446777344,8.129542251173406
1320,small,esb,bitcoin,tables,0,0.05232810974121094,0.0015781879425048827,0.007754993438720703,0.9958894638067668
1321,large,esb,poisson,bloscpack_lz4hc,3,0.5329244136810303,0.0787210464477539,0.08743580182393391,10.322357087307916
1322,small,esb,poisson,bloscpack_lz4hc,7,0.045930099487304685,0.000771188735961914,0.0035880565643310546,11.998809932486555
1323,mid,esb,neuronal,zfile,1,0.3141758441925049,0.0564278761545817,0.07958650588989258,2.247505150025367
1324,large,ephemeral,linspace,bloscpack_lz4,1,0.21013402938842773,0.07880020141601562,0.11959020296732585,5.3991447468352805
1325,large,esb,linspace,bloscpack_blosclz,5,0.21984306971232095,0.07960732777913411,0.09217604001363118,9.186235609821525
1326,mid,esb,poisson,tables_lzo,1,0.06975173950195312,0.025058587392171223,0.03791038195292155,9.793259064996002
1327,large,esb,linspace,bloscpack_snappy,5,0.2369238535563151,0.08180030186971028,0.09907182057698567,7.0666650582211235
1328,small,ephemeral,poisson,bloscpack_lz4hc,5,0.03624162673950195,0.0005859851837158204,0.002058887481689453,10.889996676636756
1329,small,ephemeral,bitcoin,tables_blosc_blosclz,7,0.06456708908081055,0.0022233963012695313,0.008361101150512695,1.463330765537953
1330,large,esb,arange,tables_blosc_lz4,9,0.1312699317932129,0.15130209922790527,0.15973218282063803,132.91688638299598
1331,mid,esb,linspace,tables_lzo,3,0.06119434038798014,0.015116532643636068,0.027446905771891277,19.62982168764918
1332,large,esb,bitcoin,tables_lzo,5,1.1552010377248128,0.2946215470631917,0.5309940179189047,1.3400248870016618
1333,small,ephemeral,poisson,zfile,1,0.04113607406616211,0.002737903594970703,0.0049476146697998045,8.049313343926798
1334,large,ephemeral,neuronal,tables_blosc_lz4,1,0.6149035294850668,0.1701978842417399,0.2686464786529541,1.587046137891736
1335,large,esb,poisson,tables_blosc_snappy,7,0.32414015134175617,0.18210077285766602,0.19304418563842773,6.919802888671378
1336,small,esb,bitcoin,tables_blosc_snappy,1,0.05025773048400879,0.0026192665100097656,0.008125114440917968,1.4090430220807981
1337,small,esb,arange,npz,1,0.1316072940826416,0.004168939590454101,0.008015727996826172,5.27843022758277
1338,small,ephemeral,bitcoin,bloscpack_lz4,5,0.03514022827148437,0.0007105350494384765,0.0050963878631591795,1.400639291729948
1339,large,esb,poisson,npz,1,4.722866773605347,0.37744895617167157,0.38684749603271484,11.196413136386132
1340,mid,esb,poisson,tables_blosc_lz4hc,5,0.10579872131347656,0.006472269694010417,0.019260724385579426,10.236521182254469
1341,small,esb,poisson,tables_blosc_snappy,5,0.04450302124023438,0.0022404670715332033,0.006587505340576172,6.566733466933868
1342,mid,ephemeral,neuronal,bloscpack_blosclz,7,0.08229875564575195,0.008028666178385416,0.029503345489501953,1.8114801337271254
1343,large,ephemeral,poisson,tables_zlib,7,1.9549034436543782,0.4334580898284912,0.4446219603220622,15.488176000281234
1344,large,esb,arange,bloscpack_snappy,7,0.14092564582824707,0.08168427149454753,0.08629631996154785,19.874721565571022
1345,large,ephemeral,linspace,tables_lzo,7,0.1958622137705485,0.23929691314697266,0.24921933809916177,22.044917916226133
1346,large,ephemeral,bitcoin,tables_zlib,7,7.450114806493123,0.7114505767822266,0.8031609853108724,1.6072299351235049
1347,large,ephemeral,poisson,tables_blosc_lz4,7,0.22736620903015137,0.16403722763061523,0.1741490364074707,9.597550820313737
1348,small,ephemeral,arange,tables_blosc_blosclz,3,0.03659377098083496,0.0017937183380126952,0.005731773376464844,64.6949654491609
1349,small,ephemeral,arange,bloscpack_lz4hc,5,0.03492240905761719,0.0005270004272460938,0.001938009262084961,125.36776661884267
1350,large,ephemeral,poisson,bloscpack_snappy,9,0.1956643263498942,0.09408712387084961,0.10848426818847656,7.036416941739201
1351,mid,ephemeral,poisson,tables_blosc_snappy,5,0.058703343073527016,0.008932749430338541,0.021190087000528973,6.493092494318569
1352,mid,ephemeral,bitcoin,tables_zlib,1,0.31900636355082196,0.058326005935668945,0.07381876309712727,1.6702242971748416
1353,large,ephemeral,neuronal,tables_blosc_zlib,3,2.1118876139322915,0.3322431246439616,0.35428675015767414,2.508494411977127
1354,mid,ephemeral,linspace,bloscpack_lz4hc,5,0.06254927317301433,0.0028133392333984375,0.00744318962097168,40.06434283574619
1355,small,esb,poisson,bloscpack_zlib,3,0.03872570991516113,0.0008982658386230469,0.002350616455078125,14.648394171800566
1356,small,esb,neuronal,tables_lzo,7,0.04782581329345703,0.002974271774291992,0.0079254150390625,1.9629490961915745
1357,mid,ephemeral,neuronal,zfile,1,0.2925434112548828,0.05636159578959147,0.08534375826517741,2.247505150025367
1358,mid,ephemeral,arange,tables_blosc_blosclz,9,0.09759028752644856,0.024747292200724285,0.03626227378845215,140.22895046538997
1359,small,esb,poisson,tables_zlib,1,0.04656286239624023,0.003718137741088867,0.008030080795288086,13.759214790903961
1360,large,esb,linspace,tables_blosc_lz4,1,0.34351634979248047,0.15491708119710287,0.17306065559387207,5.392869173899068
1361,small,ephemeral,poisson,tables_lzo,9,0.03717293739318848,0.003747987747192383,0.00797133445739746,9.24784364912776
1362,mid,ephemeral,poisson,tables_blosc_lz4,5,0.05651712417602539,0.008040269215901693,0.019769032796223957,8.672461121490844
1363,small,esb,poisson,bloscpack_blosclz,7,0.038041114807128906,0.0006065845489501953,0.0020762920379638673,11.057429083623326
1364,mid,ephemeral,linspace,tables_lzo,5,0.051876465479532875,0.015209197998046875,0.027590513229370117,19.62982168764918
1365,small,ephemeral,linspace,tables_blosc_lz4hc,3,0.0393404483795166,0.0018607139587402343,0.006057453155517578,17.26477319502758
1366,small,esb,neuronal,npz,1,0.1334932804107666,0.005870962142944336,0.010599517822265625,2.312486078673962
1367,small,esb,neuronal,npy,0,0.048167848587036134,0.0006257534027099609,0.0050983428955078125,0.9999237118750095
1368,large,esb,poisson,bloscpack_lz4hc,5,0.5711096922556559,0.08167711893717448,0.09055582682291667,10.97261951701789
1369,large,ephemeral,bitcoin,tables_blosc_zlib,7,6.338262875874837,0.6874950726826986,0.7785829703013102,1.6178841670256303
1370,large,ephemeral,poisson,tables_blosc_zlib,1,0.6944616635640463,0.23198246955871582,0.23962140083312988,14.753575460159299
1371,mid,ephemeral,poisson,bloscpack_zlib,7,0.2854784329732259,0.027035951614379883,0.036000728607177734,16.782398404627347
1372,small,ephemeral,linspace,tables_zlib,9,0.04589877128601074,0.0036145687103271485,0.007865285873413086,38.58463350014719
1373,small,ephemeral,poisson,bloscpack_blosclz,3,0.03165202140808106,0.00047631263732910155,0.0019675731658935548,7.375819476098028
1374,mid,ephemeral,neuronal,tables_lzo,5,0.0941909948984782,0.018916209538777668,0.03636495272318522,1.8160540706711639
1375,mid,ephemeral,bitcoin,tables_blosc_lz4,1,0.1053160031636556,0.00886241594950358,0.03857898712158203,1.4638422956520962
1376,small,esb,poisson,bloscpack_snappy,9,0.03835353851318359,0.0007013320922851562,0.002708911895751953,7.001241904253188
1377,mid,esb,poisson,bloscpack_zlib,1,0.07329169909159343,0.006991386413574219,0.011461496353149414,14.794180389855187
1378,small,ephemeral,arange,bloscpack_lz4,7,0.03306989669799805,0.0005210399627685547,0.0020017623901367188,106.34645030425963
1379,large,ephemeral,neuronal,tables_blosc_snappy,5,0.6767553488413492,0.1831843058268229,0.2658749421437581,1.7249576470104784
1380,mid,ephemeral,neuronal,bloscpack_lz4hc,7,1.979915459950765,0.006898641586303711,0.03072945276896159,2.135908921748699
1381,small,esb,neuronal,bloscpack_zlib,7,0.23231492042541504,0.003763914108276367,0.007666206359863282,2.4937239289774213
1382,large,ephemeral,arange,bloscpack_blosclz,1,0.19535446166992188,0.07223041852315266,0.08768455187479655,7.316363855581748
1383,small,ephemeral,arange,tables_lzo,1,0.036980390548706055,0.0032936573028564454,0.0072535514831542965,69.26780288016911
1384,small,esb,neuronal,tables_blosc_lz4,5,0.04953975677490234,0.0022257328033447265,0.007530784606933594,1.604058118225124
1385,mid,esb,linspace,tables_blosc_blosclz,3,0.06931749979654948,0.007250547409057617,0.019385337829589844,6.994880798792845
1386,large,esb,arange,tables_lzo,3,0.16966168085734049,0.3090661366780599,0.3180881341298421,130.9801501696935
1387,small,esb,bitcoin,tables_lzo,9,0.05112624168395996,0.0034552097320556642,0.008648920059204101,1.4148589224103616
1388,mid,esb,arange,bloscpack_zlib,1,0.05899437268575033,0.005569855372111003,0.009454806645711264,106.91681791300446
1389,mid,esb,neuronal,bloscpack_lz4,9,0.10789227485656738,0.005313316980997722,0.02446635564168294,1.688086450807961
1390,small,ephemeral,linspace,tables_blosc_lz4,3,0.03645114898681641,0.0018710613250732422,0.006162405014038086,12.729917082468344
1391,small,ephemeral,bitcoin,bloscpack_snappy,1,0.0348048210144043,0.0007662773132324219,0.004759740829467773,1.3930158966333572
1392,mid,ephemeral,arange,zfile,1,0.17351015408833823,0.026454369227091473,0.04214723904927572,5.304030163757965
1393,large,ephemeral,bitcoin,bloscpack_lz4hc,5,2.001410722732544,0.09918045997619629,0.316405455271403,1.4286353470731434
1394,mid,esb,bitcoin,bloscpack_lz4hc,5,0.20922954877217612,0.004762093226114909,0.024182955423990887,1.5579010613611042
1395,small,ephemeral,neuronal,tables_blosc_lz4hc,9,0.0673220157623291,0.0021255016326904297,0.007924461364746093,1.763471457714229
1396,large,ephemeral,linspace,zfile,1,3.4682838122049966,0.7667149702707926,0.9570786158243815,1.5853434830497186
1397,large,ephemeral,neuronal,tables_blosc_blosclz,1,1.5167213280995686,0.18467450141906738,0.25239260991414386,1.7396773848244498
1398,small,ephemeral,linspace,tables_blosc_snappy,3,0.03666419982910156,0.0020542144775390625,0.006428384780883789,10.698663401693704
1399,large,esb,poisson,tables_blosc_snappy,9,0.35437893867492676,0.1977539857228597,0.21202715237935385,7.0263447723897325
1400,mid,ephemeral,neuronal,tables_blosc_blosclz,3,0.0932482083638509,0.010171890258789062,0.03476087252298991,1.6215896891381933
1401,mid,esb,bitcoin,bloscpack_snappy,9,0.12520726521809897,0.005702654520670573,0.02705725034077962,1.4808009048259314
1402,large,ephemeral,bitcoin,bloscpack_blosclz,3,0.651180108388265,0.08384068806966145,0.35546151796976727,1.1766454435112819
1403,large,ephemeral,poisson,tables_blosc_snappy,7,0.2665201822916667,0.18246722221374512,0.193558931350708,6.920170058195171
1404,large,esb,poisson,tables_zlib,3,0.929547389348348,0.31682737668355304,0.32903122901916504,14.614328167330221
1405,mid,esb,poisson,npy,0,0.14705499013264975,0.0019133885701497395,0.03605524698893229,0.999992370663676
1406,small,ephemeral,poisson,bloscpack_lz4,5,0.032103109359741214,0.0005337715148925782,0.0019772529602050783,8.682133571795253
1407,large,esb,poisson,tables_blosc_lz4hc,9,0.7926222483317057,0.15973925590515137,0.17245221138000488,10.947450097183552
1408,mid,ephemeral,arange,zfile,9,14.329804261525473,0.026448567708333332,0.04366930325826009,5.30401406612617
1409,large,esb,neuronal,bloscpack_lz4hc,5,2.11514679590861,0.09563040733337402,0.338301420211792,2.000944048919565
1410,large,esb,poisson,bloscpack_zlib,3,0.44045837720235187,0.1168367862701416,0.1220845381418864,14.80408910554487
1411,small,esb,bitcoin,bloscpack_blosclz,3,0.04789481163024902,0.0005834579467773437,0.004308366775512695,1.225192382741755
1412,mid,ephemeral,poisson,bloscpack_snappy,5,0.04782660802205404,0.0034825007120768228,0.010992765426635742,6.528201217139566
1413,mid,esb,neuronal,bloscpack_zlib,1,0.1353445847829183,0.012993176778157553,0.02355798085530599,2.447462724121504
1414,large,ephemeral,neuronal,zfile,7,14.3358314037323,0.623842716217041,0.7501651446024576,2.380294397808281
1415,large,esb,poisson,tables_lzo,1,0.33501307169596356,0.3470333417256673,0.3595980803171794,10.145204752352555
1416,small,ephemeral,neuronal,tables_zlib,3,0.06567158699035644,0.006591653823852539,0.011609315872192383,2.166040760341914
1417,small,esb,neuronal,bloscpack_blosclz,5,0.045781612396240234,0.0008985042572021484,0.004010963439941406,1.6739531965638954
1418,small,esb,neuronal,tables_lzo,9,0.04791693687438965,0.003001832962036133,0.00796818733215332,1.9629490961915745
1419,small,esb,bitcoin,bloscpack_snappy,1,0.044394922256469724,0.00076141357421875,0.00419158935546875,1.3930158966333572
1420,small,esb,bitcoin,tables_blosc_zlib,9,0.0946204662322998,0.007950496673583985,0.012537384033203125,1.7430279778517677
1421,large,esb,neuronal,zfile,3,4.250643094380696,0.6948273976643881,0.8914546966552734,2.3677694893160255
1422,large,esb,neuronal,tables_lzo,9,0.9398926099141439,0.3032323519388835,0.40664323170979816,1.7080591351882048
1423,mid,ephemeral,neuronal,bloscpack_blosclz,3,0.09593264261881511,0.003091017405192057,0.0328515370686849,1.3160237401758763
1424,mid,esb,linspace,zfile,9,0.7970264752705892,0.0571890672047933,0.0861970583597819,1.676264992771881
1425,small,ephemeral,poisson,bloscpack_snappy,7,0.029393720626831054,0.0006509304046630859,0.0021591663360595705,6.890095015310212
1426,mid,ephemeral,arange,bloscpack_lz4hc,9,0.05511720975240072,0.004001935323079427,0.012409687042236328,158.49572236161916
